0 qid:413 1:1.3163400888442993 2:2.509976625442505 3:1.4163397550582886 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.051584243774414 14:7.051584243774414 15:10.981271743774414 16:0.0 17:11.079072952270508 18:0.0 19:7.051584243774414 20:7.051584243774414 21:8.496341705322266 22:0.0 23:8.07721996307373 24:0.0 25:8.213079452514648 26:8.213079452514648 27:4.714643955230713 28:0.0 29:4.219188690185547 30:0.0 31:8.024263381958008 32:8.024263381958008 33:0.0 34:976.0 #docno: FT922-8924
1 qid:307 1:0.9416356086730957 2:0.0 3:1.176849126815796 4:0.0 5:528155.0 6:0.0 7:740871.0973125 8:0.0 9:528155.0 10:0.0 11:1047750.0 12:0.0 13:8.273248672485352 14:0.0 15:12.398518562316895 16:0.0 17:13.003591537475586 18:0.0 19:0.0 20:0.0 21:8.786344528198242 22:0.0 23:9.407601356506348 24:0.0 25:0.0 26:0.0 27:6.25745964050293 28:0.0 29:5.972911834716797 30:0.0 31:8.51939868927002 32:0.0 33:1.0 34:932.0 #docno: FBIS4-65032
0 qid:310 1:1.077013373374939 2:0.0 3:1.5008234977722168 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.134260177612305 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:8.329163551330566 22:0.0 23:8.266586303710938 24:0.0 25:0.0 26:0.0 27:5.786748886108398 28:0.0 29:5.615481853485107 30:0.0 31:0.0 32:0.0 33:0.0 34:866.0 #docno: FBIS3-58024
0 qid:400 1:1.1288466453552246 2:0.0 3:1.317479133605957 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:13.901824951171875 16:0.0 17:13.791287422180176 18:0.0 19:0.0 20:0.0 21:9.415063858032227 22:0.0 23:9.291772842407227 24:0.0 25:0.0 26:0.0 27:6.7507758140563965 28:0.0 29:6.604952812194824 30:0.0 31:6.59727668762207 32:0.0 33:0.0 34:2133.0 #docno: LA012490-0082
0 qid:408 1:2.4520187377929688 2:0.0 3:3.271366834640503 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:2.302889823913574 14:2.302889823913574 15:20.984365463256836 16:7.4341888427734375 17:20.951663970947266 18:0.0 19:1.7491704225540161 20:1.7491704225540161 21:17.283058166503906 22:5.369183540344238 23:17.106956481933594 24:0.0 25:1.5296051502227783 26:1.5296051502227783 27:11.22220230102539 28:1.6264455318450928 29:10.671506881713867 30:0.0 31:1.8039673566818237 32:1.8039673566818237 33:0.0 34:602.0 #docno: LA082189-0033
0 qid:449 1:0.5244958996772766 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.111217498779297 16:0.0 17:8.369695663452148 18:0.0 19:0.0 20:0.0 21:5.723278999328613 22:0.0 23:6.465831279754639 24:0.0 25:0.0 26:0.0 27:4.712059020996094 28:0.0 29:4.59652853012085 30:0.0 31:0.0 32:0.0 33:0.0 34:1567.0 #docno: FT922-4395
0 qid:322 1:0.9812608361244202 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.178129196166992 16:0.0 17:9.675566673278809 18:0.0 19:0.0 20:0.0 21:7.164878845214844 22:0.0 23:7.237973690032959 24:0.0 25:0.0 26:0.0 27:4.047964096069336 28:0.0 29:4.163601875305176 30:0.0 31:0.0 32:0.0 33:0.0 34:672.0 #docno: LA011189-0033
0 qid:413 1:1.502136468887329 2:0.0 3:1.6802103519439697 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.392622947692871 16:0.0 17:11.535886764526367 18:0.0 19:0.0 20:0.0 21:9.494901657104492 22:0.0 23:9.797521591186523 24:0.0 25:0.5074633955955505 26:0.5074633955955505 27:5.456533908843994 28:0.0 29:5.436334133148193 30:0.0 31:0.9661815166473389 32:0.9661815166473389 33:0.0 34:1597.0 #docno: FBIS4-3342
1 qid:441 1:2.8944478034973145 2:6.003349304199219 3:3.1766555309295654 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:2.8142077922821045 14:2.8142077922821045 15:25.698692321777344 16:17.89908218383789 17:25.136316299438477 18:0.0 19:2.774846076965332 20:2.774846076965332 21:38.172245025634766 22:0.0 23:45.769691467285156 24:0.0 25:2.2656524181365967 26:2.2656524181365967 27:13.44782829284668 28:7.569573879241943 29:13.11892318725586 30:0.0 31:2.454772472381592 32:2.454772472381592 33:0.0 34:779.0 #docno: LA073090-0058
0 qid:317 1:0.5874537229537964 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.481801986694336 16:0.0 17:8.547670364379883 18:0.0 19:0.0 20:0.0 21:6.081526756286621 22:0.0 23:6.055296897888184 24:0.0 25:0.0 26:0.0 27:5.251333713531494 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:3656.0 #docno: FR940727-2-00014
0 qid:378 1:1.0037745237350464 2:2.866346597671509 3:1.0729384422302246 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.642555236816406 16:0.0 17:11.071706771850586 18:0.0 19:0.0 20:0.0 21:8.020349502563477 22:0.0 23:8.31657600402832 24:0.0 25:0.0 26:0.0 27:4.9619855880737305 28:0.0 29:4.840116500854492 30:0.0 31:0.0 32:0.0 33:0.0 34:906.0 #docno: FT934-9553
0 qid:445 1:1.1736254692077637 2:0.0 3:1.3091248273849487 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:13.662830352783203 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:10.444299697875977 22:0.0 23:10.23935317993164 24:0.0 25:0.0 26:0.0 27:7.284241676330566 28:0.0 29:7.24595832824707 30:0.0 31:0.0 32:0.0 33:0.0 34:2291.0 #docno: FBIS4-24795
0 qid:326 1:1.1385904550552368 2:0.0 3:1.1290794610977173 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.710139274597168 16:0.0 17:10.573568344116211 18:0.0 19:0.0 20:0.0 21:8.31672191619873 22:0.0 23:8.572509765625 24:0.0 25:0.0 26:0.0 27:5.5047712326049805 28:2.3991425037384033 29:5.337155342102051 30:0.0 31:0.0 32:0.0 33:0.0 34:432.0 #docno: FT934-15859
0 qid:308 1:0.9670534133911133 2:0.0 3:1.056035041809082 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.791197776794434 16:0.0 17:12.83605670928955 18:0.0 19:0.0 20:0.0 21:8.810760498046875 22:6.03243350982666 23:8.49558162689209 24:0.0 25:0.0 26:0.0 27:6.301516532897949 28:0.0 29:6.19120454788208 30:0.0 31:0.0 32:0.0 33:0.0 34:4644.0 #docno: LA091289-0027
1 qid:376 1:0.921686053276062 2:0.0 3:0.913023829460144 4:0.0 5:528155.0 6:0.0 7:740871.0973125 8:0.0 9:528155.0 10:0.0 11:1047750.0 12:0.0 13:0.0 14:0.0 15:7.40614128112793 16:0.0 17:7.111809730529785 18:0.0 19:0.0 20:0.0 21:5.847550868988037 22:0.0 23:5.907495498657227 24:0.0 25:0.0 26:0.0 27:3.2594213485717773 28:0.0 29:3.17818546295166 30:0.0 31:0.0 32:0.0 33:1.0 34:352.0 #docno: FT933-10553
0 qid:306 1:0.9007964134216309 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:3.6979079246520996 14:0.0 15:11.09653091430664 16:0.0 17:11.724935531616211 18:0.0 19:2.732802629470825 20:0.0 21:7.754837512969971 22:0.0 23:8.270906448364258 24:0.0 25:0.0 26:0.0 27:4.797632694244385 28:0.0 29:4.621347904205322 30:0.0 31:0.0 32:0.0 33:0.0 34:2102.0 #docno: FT932-13023
0 qid:320 1:1.404671311378479 2:2.4264743328094482 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:16.856693267822266 14:0.0 15:18.044677734375 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:12.008153915405273 22:0.0 23:12.378580093383789 24:0.0 25:0.0 26:0.0 27:8.75041675567627 28:0.0 29:8.571985244750977 30:0.0 31:9.869123458862305 32:0.0 33:0.0 34:1996.0 #docno: FT934-2315
1 qid:331 1:1.0712450742721558 2:0.0 3:1.37754225730896 4:0.0 5:0.0 6:0.0 7:740871.0973125 8:0.0 9:0.0 10:0.0 11:1047750.0 12:0.0 13:0.0 14:0.0 15:9.358857154846191 16:0.0 17:9.660672187805176 18:0.0 19:0.0 20:0.0 21:7.1247453689575195 22:4.9401655197143555 23:7.415759563446045 24:0.0 25:0.0 26:0.0 27:3.717512607574463 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:569.0 #docno: LA061889-0075
0 qid:420 1:1.2872726917266846 2:0.0 3:1.5866551399230957 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.9468702077865601 14:0.0 15:18.97481918334961 16:0.0 17:17.67786979675293 18:0.0 19:0.7143374681472778 20:0.0 21:13.14358139038086 22:0.0 23:13.356308937072754 24:0.0 25:0.0 26:0.0 27:10.203374862670898 28:0.0 29:9.947847366333008 30:0.0 31:0.0 32:0.0 33:0.0 34:1341.0 #docno: FBIS4-66472
1 qid:331 1:1.0524439811706543 2:0.0 3:0.0 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.109432220458984 16:0.0 17:9.477094650268555 18:0.0 19:0.0 20:0.0 21:6.95826530456543 22:0.0 23:7.313728332519531 24:0.0 25:4.122988700866699 26:0.7271385192871094 27:3.600846767425537 28:0.0 29:0.0 30:0.0 31:3.492189645767212 32:0.0 33:1.0 34:2847.0 #docno: FT911-2300
0 qid:442 1:0.8463804721832275 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.52780681848526 14:0.52780681848526 15:11.023719787597656 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:8.353837966918945 22:0.0 23:8.398458480834961 24:0.0 25:0.0 26:0.0 27:5.693942070007324 28:0.0 29:5.400335311889648 30:0.0 31:0.0 32:0.0 33:0.0 34:83.0 #docno: LA081390-0124
0 qid:328 1:1.091087818145752 2:0.0 3:1.166574239730835 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.651549339294434 16:7.502041339874268 17:10.860766410827637 18:0.0 19:0.0 20:0.0 21:8.381669044494629 22:6.31477165222168 23:8.37212085723877 24:0.0 25:0.0 26:0.0 27:5.476646423339844 28:2.6626415252685547 29:5.131561279296875 30:0.0 31:0.0 32:0.0 33:0.0 34:2516.0 #docno: LA050490-0050
0 qid:360 1:1.0554494857788086 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.47241497039795 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:7.425004005432129 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:4.2065653800964355 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:3271.0 #docno: FBIS4-45483
0 qid:329 1:1.1039397716522217 2:2.7046961784362793 3:1.3014029264450073 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:3.9670114517211914 14:0.0 15:12.04595947265625 16:0.0 17:12.378928184509277 18:0.0 19:4.602438926696777 20:0.0 21:8.588327407836914 22:0.0 23:8.753022193908691 24:0.0 25:0.0 26:0.0 27:5.2011308670043945 28:0.0 29:5.078102111816406 30:0.0 31:0.0 32:0.0 33:0.0 34:1557.0 #docno: FT931-11307
0 qid:357 1:0.9996531009674072 2:0.0 3:1.2017284631729126 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.823472023010254 16:0.0 17:11.042556762695312 18:0.0 19:4.5863261222839355 20:0.0 21:7.8359456062316895 22:0.0 23:0.0 24:0.0 25:4.5863261222839355 26:0.0 27:4.653524875640869 28:0.0 29:4.522707939147949 30:0.0 31:0.0 32:0.0 33:0.0 34:1028.0 #docno: FBIS4-67521
1 qid:384 1:1.0728802680969238 2:2.8770172595977783 3:1.3078206777572632 4:0.0 5:1904289.894036 6:0.0 7:0.0 8:0.0 9:6866015.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.85594367980957 16:0.0 17:11.959277153015137 18:0.0 19:5.787257671356201 20:0.0 21:8.833406448364258 22:5.730849742889404 23:8.781949996948242 24:0.0 25:0.0 26:0.0 27:5.626111030578613 28:0.0 29:5.5056867599487305 30:0.0 31:5.751431465148926 32:0.0 33:1.0 34:551.0 #docno: LA062590-0045
0 qid:391 1:1.5150221586227417 2:4.1694183349609375 3:1.5891252756118774 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:16.226886749267578 16:0.0 17:15.594809532165527 18:0.0 19:0.0 20:0.0 21:10.334750175476074 22:0.0 23:10.344823837280273 24:0.0 25:0.0 26:0.0 27:5.754652976989746 28:0.0 29:5.630439758300781 30:0.0 31:0.0 32:0.0 33:0.0 34:2955.0 #docno: FT943-8698
0 qid:393 1:0.8320572376251221 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.438691139221191 16:0.0 17:11.587528228759766 18:0.0 19:0.0 20:0.0 21:8.319185256958008 22:0.0 23:8.143107414245605 24:0.0 25:0.0 26:0.0 27:5.923000812530518 28:0.0 29:5.46553897857666 30:0.0 31:0.0 32:0.0 33:0.0 34:1949.0 #docno: FBIS3-35480
1 qid:331 1:1.1675430536270142 2:2.7941417694091797 3:1.221468210220337 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:6.931990623474121 14:0.0 15:9.987749099731445 16:0.0 17:10.294933319091797 18:0.0 19:7.163649559020996 20:0.0 21:7.943047523498535 22:0.0 23:7.946245193481445 24:0.0 25:0.0 26:0.0 27:4.243605136871338 28:0.0 29:3.8968896865844727 30:0.0 31:6.71905517578125 32:0.0 33:1.0 34:2662.0 #docno: FT911-336
0 qid:396 1:0.8491928577423096 2:0.0 3:1.5519767999649048 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.088441848754883 16:0.0 17:11.087908744812012 18:0.0 19:0.0 20:0.0 21:7.664041519165039 22:0.0 23:7.234839916229248 24:0.0 25:0.0 26:0.0 27:6.290621280670166 28:0.0 29:6.254634380340576 30:0.0 31:0.0 32:0.0 33:0.0 34:291.0 #docno: FT911-1590
1 qid:318 1:0.874572217464447 2:0.0 3:0.0 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.046148300170898 16:0.0 17:8.864947319030762 18:0.0 19:0.0 20:0.0 21:7.02443790435791 22:0.0 23:6.940335750579834 24:0.0 25:0.0 26:0.0 27:3.886273145675659 28:0.0 29:3.5284547805786133 30:0.0 31:0.0 32:0.0 33:1.0 34:1583.0 #docno: FBIS3-16802
1 qid:434 1:1.1239274740219116 2:0.0 3:1.3206992149353027 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.075987815856934 16:0.0 17:11.305320739746094 18:0.0 19:0.0 20:0.0 21:7.879866123199463 22:0.0 23:7.80952262878418 24:0.0 25:0.0 26:0.0 27:4.816623210906982 28:0.0 29:4.8215484619140625 30:0.0 31:0.0 32:0.0 33:0.0 34:980.0 #docno: FBIS4-40143
0 qid:407 1:0.82094806432724 2:3.1797780990600586 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.90943717956543 16:0.0 17:11.676694869995117 18:0.0 19:0.0 20:0.0 21:7.503432273864746 22:0.0 23:7.325074195861816 24:0.0 25:0.0 26:0.0 27:5.532308578491211 28:0.0 29:5.3485589027404785 30:0.0 31:0.0 32:0.0 33:0.0 34:1749.0 #docno: LA071790-0077
1 qid:331 1:1.106062412261963 2:0.0 3:1.1828584671020508 4:0.0 5:0.0 6:0.0 7:523875.0 8:0.0 9:0.0 10:0.0 11:523875.0 12:0.0 13:0.0 14:0.0 15:9.629311561584473 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:7.448412895202637 22:0.0 23:6.946030139923096 24:0.0 25:0.0 26:0.0 27:3.9512109756469727 28:0.0 29:3.987339973449707 30:0.0 31:0.0 32:0.0 33:0.0 34:1751.0 #docno: FT923-14067
1 qid:409 1:0.7858853340148926 2:0.0 3:0.0 4:0.0 5:746923.9310925 6:0.0 7:0.0 8:0.0 9:1056310.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.119770050048828 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:6.944845199584961 22:5.304922580718994 23:0.0 24:0.0 25:0.0 26:0.0 27:4.138990879058838 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:1.0 34:2539.0 #docno: FBIS3-55842
0 qid:320 1:1.9776990413665771 2:0.0 3:2.2394096851348877 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:24.572265625 16:0.0 17:23.741744995117188 18:0.0 19:0.0 20:0.0 21:16.724639892578125 22:0.0 23:16.099136352539062 24:0.0 25:0.0 26:0.0 27:11.636446952819824 28:0.0 29:9.852178573608398 30:0.0 31:0.0 32:0.0 33:0.0 34:1575.0 #docno: LA060890-0131
0 qid:408 1:0.8784958720207214 2:2.6959068775177 3:0.975782036781311 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.123770713806152 16:9.124090194702148 17:9.479778289794922 18:0.0 19:6.7970733642578125 20:6.7970733642578125 21:7.494108200073242 22:4.946993827819824 23:7.422732353210449 24:0.0 25:0.0 26:0.0 27:5.708813667297363 28:0.0 29:5.607645034790039 30:0.0 31:0.0 32:0.0 33:0.0 34:820.0 #docno: LA030689-0100
0 qid:308 1:0.5500564575195312 2:0.0 3:0.5729184746742249 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.053303718566895 16:0.0 17:8.695940017700195 18:0.0 19:0.0 20:0.0 21:5.779449462890625 22:0.0 23:6.00074577331543 24:0.0 25:0.0 26:0.0 27:5.3964738845825195 28:3.794206142425537 29:4.99983549118042 30:0.0 31:0.0 32:0.0 33:0.0 34:2644.0 #docno: FR940805-2-00073
0 qid:377 1:0.8881696462631226 2:3.0068652629852295 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.25557804107666 16:7.489641189575195 17:9.257364273071289 18:0.0 19:0.0 20:0.0 21:7.107430458068848 22:4.646670818328857 23:7.184567451477051 24:0.0 25:0.0 26:0.0 27:5.19882345199585 28:0.0 29:5.0869574546813965 30:0.0 31:0.0 32:0.0 33:0.0 34:2242.0 #docno: LA080189-0035
0 qid:370 1:1.3450431823730469 2:0.0 3:1.6213946342468262 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.719952583312988 16:0.0 17:12.932254791259766 18:0.0 19:0.0 20:0.0 21:9.117185592651367 22:0.0 23:9.002350807189941 24:0.0 25:0.0 26:0.0 27:5.478991508483887 28:1.2095940113067627 29:4.787765979766846 30:0.0 31:0.0 32:0.0 33:0.0 34:927.0 #docno: FT934-13625
1 qid:391 1:1.7175567150115967 2:0.0 3:2.000345230102539 4:0.0 5:0.0 6:0.0 7:523875.0 8:0.0 9:0.0 10:0.0 11:523875.0 12:0.0 13:0.0 14:0.0 15:17.731098175048828 16:0.0 17:17.97164535522461 18:0.0 19:0.0 20:0.0 21:12.512933731079102 22:0.0 23:14.859427452087402 24:0.0 25:0.0 26:0.0 27:6.789959907531738 28:0.0 29:6.58095645904541 30:0.0 31:0.0 32:0.0 33:0.0 34:2769.0 #docno: FT941-10753
0 qid:308 1:0.7055235505104065 2:3.532811403274536 3:0.606062114238739 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.642531394958496 16:0.0 17:10.399900436401367 18:0.0 19:0.0 20:0.0 21:6.998926162719727 22:0.0 23:7.156975269317627 24:0.0 25:0.0 26:0.0 27:5.801043510437012 28:0.0 29:5.699457168579102 30:0.0 31:0.0 32:0.0 33:0.0 34:1275.0 #docno: LA100490-0246
0 qid:417 1:0.6740485429763794 2:2.972594976425171 3:0.610221803188324 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.5055363774299622 14:0.5055363774299622 15:8.249585151672363 16:5.903227806091309 17:7.832364559173584 18:0.0 19:0.5055363774299622 20:0.5055363774299622 21:6.25209379196167 22:4.309572219848633 23:5.812276363372803 24:0.0 25:0.5055363774299622 26:0.5055363774299622 27:4.169315338134766 28:0.0 29:4.046457290649414 30:0.0 31:0.5055363774299622 32:0.5055363774299622 33:0.0 34:718.0 #docno: LA072490-0087
1 qid:369 1:2.903596878051758 2:3.808497428894043 3:3.7095847129821777 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:2.4295856952667236 14:0.0 15:35.64696502685547 16:11.766803741455078 17:36.487606048583984 18:0.0 19:1.9681893587112427 20:0.0 21:26.007911682128906 22:8.360453605651855 23:26.84695816040039 24:0.0 25:0.0 26:0.0 27:18.630704879760742 28:6.414801120758057 29:18.097553253173828 30:0.0 31:0.0 32:0.0 33:0.0 34:846.0 #docno: LA082189-0039
0 qid:310 1:1.0520780086517334 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.925004959106445 16:0.0 17:12.880279541015625 18:0.0 19:0.0 20:0.0 21:8.189180374145508 22:0.0 23:0.0 24:0.0 25:5.04647159576416 26:0.0 27:5.608153820037842 28:2.871063470840454 29:5.439045429229736 30:0.0 31:5.979404449462891 32:0.0 33:0.0 34:3343.0 #docno: LA112689-0200
0 qid:388 1:0.8700741529464722 2:0.0 3:0.963750958442688 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.664741516113281 16:0.0 17:10.096968650817871 18:0.0 19:0.0 20:0.0 21:7.712916374206543 22:0.0 23:7.679264068603516 24:0.0 25:0.0 26:0.0 27:5.384096145629883 28:0.0 29:5.113727569580078 30:0.0 31:0.0 32:0.0 33:0.0 34:1064.0 #docno: FBIS3-60249
0 qid:325 1:0.8284286260604858 2:0.0 3:0.8337195515632629 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.701658248901367 16:10.144295692443848 17:9.823397636413574 18:0.0 19:0.0 20:0.0 21:7.832507610321045 22:0.0 23:8.527382850646973 24:0.0 25:0.0 26:0.0 27:5.581496238708496 28:0.0 29:5.238163471221924 30:0.0 31:0.0 32:0.0 33:0.0 34:1566.0 #docno: LA051990-0150
0 qid:375 1:0.9590309858322144 2:0.0 3:0.9610814452171326 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.241106033325195 16:0.0 17:11.594947814941406 18:0.0 19:0.0 20:0.0 21:8.278757095336914 22:0.0 23:6.615126132965088 24:0.0 25:0.0 26:0.0 27:6.154353141784668 28:0.0 29:5.9938788414001465 30:0.0 31:0.0 32:0.0 33:0.0 34:4551.0 #docno: FR940304-1-00073
0 qid:360 1:1.5434008836746216 2:0.0 3:1.7299981117248535 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:13.555503845214844 16:0.0 17:13.962600708007812 18:0.0 19:0.6530425548553467 20:0.0 21:11.72860336303711 22:8.846353530883789 23:11.405397415161133 24:0.0 25:0.0 26:0.0 27:6.405475616455078 28:0.0 29:6.216891765594482 30:0.0 31:0.0 32:0.0 33:0.0 34:2350.0 #docno: FBIS4-20016
0 qid:450 1:1.2009305953979492 2:0.0 3:1.3526525497436523 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:6.585744857788086 14:0.0 15:14.351375579833984 16:0.0 17:13.842119216918945 18:0.0 19:3.950211524963379 20:0.0 21:9.755899429321289 22:0.0 23:0.0 24:0.0 25:5.528540134429932 26:0.0 27:6.277120113372803 28:0.0 29:5.929419994354248 30:0.0 31:5.253033638000488 32:0.0 33:0.0 34:591.0 #docno: LA010790-0040
1 qid:441 1:2.3261241912841797 2:5.52227783203125 3:2.3246922492980957 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.6854315996170044 14:0.6854315996170044 15:25.290241241455078 16:13.026681900024414 17:24.895511627197266 18:0.0 19:0.0 20:0.0 21:18.819557189941406 22:13.875753402709961 23:18.982812881469727 24:0.0 25:0.0 26:0.0 27:11.525687217712402 28:0.0 29:10.590660095214844 30:0.0 31:0.0 32:0.0 33:0.0 34:3374.0 #docno: LA071989-0117
0 qid:428 1:1.139559268951416 2:0.0 3:1.3546130657196045 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.902685165405273 16:0.0 17:12.905195236206055 18:0.0 19:0.0 20:0.0 21:9.70421028137207 22:0.0 23:10.127941131591797 24:0.0 25:0.0 26:0.0 27:5.917703628540039 28:0.0 29:5.746826648712158 30:0.0 31:0.5676570534706116 32:0.0 33:0.0 34:902.0 #docno: FBIS3-51064
